observation_year,policy_id,age,term,currency_gbp,currency_non_gbp,equity,property,bonds,cash,sum_assured,premium,weight,gender,smoker_status,product_type,issue_year,distribution_channel,region,policy_status,event_type,exit_year,payment_method,annual_income_band,policy_duration,missed_payments_last_12m,customer_tenure,fund_value
2026,POL004007,27,38,1773199.9326914435,104768.06730855652,437870.12124353054,313675.27177408454,953544.7860332216,172877.8209491634,1877968,32971.7,1.0,Female,Non-Smoker,Whole Life,2025,Direct,North,ACTIVE,,,Bank Transfer,100k+,2,0,2,66538.21
2026,POL004008,60,35,277071.3796982518,20806.62030174822,72935.07353184534,54478.90725961254,163841.0123597819,6623.006848760211,297878,3940.47,1.0,Male,Smoker,Term,2025,IFA,Wales,ACTIVE,,,Bank Transfer,40k-60k,2,0,2,0.0
2026,POL004011,66,37,501287.8586507308,36846.14134926919,151075.32543352587,5898.847353537797,326582.79705868894,54577.03015424742,538134,7090.32,1.0,Male,Non-Smoker,Term,2025,Direct,South,ACTIVE,,,Direct Debit,60k-100k,2,0,2,0.0
2026,POL004012,34,39,484227.4535568049,84268.54644319508,65810.41031098725,3304.8349865442174,436553.5238759329,62827.23082653561,568496,15487.57,1.0,Female,Non-Smoker,Term,2025,Direct,North,ACTIVE,,,Direct Debit,60k-100k,2,0,2,0.0
2026,POL004013,27,39,219794.5675115475,10773.432488452498,6786.083754501407,4248.160865798567,184068.71769956464,35465.03768013537,230568,5119.64,1.0,Male,Non-Smoker,Term,2025,Direct,Midlands,ACTIVE,,,Bank Transfer,40k-60k,2,0,2,0.0
2026,POL004014,40,29,326958.47535970854,18152.524640291464,214079.97856414923,11383.555107887436,108301.2492892396,11346.217038723727,345111,5644.47,1.0,Male,Non-Smoker,Term,2025,Direct,Wales,ACTIVE,,,Direct Debit,40k-60k,2,0,2,0.0
2026,POL004015,42,21,259879.72463714768,8704.27536285232,64597.68429218237,9179.793591320173,177216.13571741417,17590.386399083276,268584,4961.98,1.0,Female,Non-Smoker,Term,2025,IFA,Midlands,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL004021,51,14,99789.05271187602,10490.947288123978,15247.085557711822,9681.426279541593,69410.84190832783,15940.646254418767,110280,3500.57,1.0,Male,Non-Smoker,Term,2025,IFA,North,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL004024,23,13,28906.041414986354,1979.9585850136464,4510.037957623425,7620.600067323603,17394.29128728508,1361.0706877678895,30886,944.57,1.0,Female,Non-Smoker,Endowment,2025,Direct,Midlands,ACTIVE,,,Direct Debit,<20k,2,0,2,2039.89
2026,POL004025,61,29,80031.69037796825,2279.309622031753,16743.45577136285,6288.451032204884,54666.730383291695,4612.3628131405785,82311,2089.81,1.0,Male,Non-Smoker,Term,2025,IFA,Midlands,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL004026,64,30,232298.75051119566,18258.249488804344,40586.690013347965,16830.305613117926,190526.30266103504,2613.7017124990816,250557,6028.5,1.0,Male,Non-Smoker,Term,2025,Direct,Wales,ACTIVE,,,Direct Debit,20k-40k,2,0,2,0.0
2026,POL004030,44,24,135442.5135452316,7905.486454768397,18782.868819893294,4709.832203145765,116720.24348474911,3135.0554922118317,143348,2889.46,1.0,Male,Smoker,Term,2025,IFA,London,ACTIVE,,,Direct Debit,20k-40k,2,1,2,0.0
2026,POL004031,47,16,79911.52638502503,8934.473614974966,31729.480194307343,3126.651372797873,53837.096707677185,152.77172521760076,88846,1536.68,1.0,Female,Non-Smoker,Term,2025,IFA,Wales,ACTIVE,,,Bank Transfer,20k-40k,2,2,2,0.0
2026,POL004033,39,21,259535.93070955845,15793.069290441548,53174.615384825134,17255.26369826087,193945.4304218932,10953.690495020797,275329,8738.48,1.0,Female,Non-Smoker,Term,2025,Direct,Wales,ACTIVE,,,Bank Transfer,20k-40k,2,2,2,0.0
2026,POL004034,47,21,376587.807486785,54150.192513215006,94712.37075717893,66194.90162819439,237445.44445622026,32385.28315840644,430738,4993.0,1.0,Female,Non-Smoker,Endowment,2025,Direct,Scotland,ACTIVE,,,Bank Transfer,40k-60k,2,0,2,10267.93
2026,POL004035,28,16,188765.5911062359,32567.408893764106,36201.38932560469,25623.65167105104,156787.59536923288,2720.363634111389,221333,2862.31,1.0,Female,Non-Smoker,Term,2025,IFA,Scotland,ACTIVE,,,Bank Transfer,20k-40k,2,0,2,0.0
2026,POL004036,39,13,228029.65024521804,7348.349754781957,82841.48868530065,16781.58497999437,129698.76256869333,6056.1637660116685,235378,3060.39,1.0,Male,Smoker,Term,2026,IFA,South,ACTIVE,,,Direct Debit,20k-40k,1,0,1,0.0
2026,POL004038,45,34,244497.4195163786,35404.580483621394,74532.5621656918,5490.249087474086,191006.55612457116,8872.632622262958,279902,8290.99,1.0,Female,Non-Smoker,Endowment,2026,Direct,Scotland,ACTIVE,,,Direct Debit,20k-40k,1,0,1,8290.99
2026,POL004039,26,15,202235.3424318358,11245.657568164199,41374.8678599673,17785.98314216997,109987.53953551277,44332.60946234997,213481,5930.42,1.0,Female,Non-Smoker,Term,2026,IFA,London,ACTIVE,,,Direct Debit,40k-60k,1,0,1,0.0
2026,POL004040,23,32,645775.7567880627,80284.24321193725,64780.20677825816,64870.746655257186,571363.0198182806,25046.02674820402,726060,14119.1,1.0,Female,Non-Smoker,Term,2026,IFA,London,ACTIVE,,,Direct Debit,60k-100k,1,1,1,0.0
2026,POL004041,42,12,109622.89492446378,7271.105075536223,6720.436098206131,3340.3519370332942,99573.04866409466,7260.16330066591,116894,2758.77,1.0,Female,Non-Smoker,Term,2026,IFA,Scotland,ACTIVE,,,Direct Debit,<20k,1,0,1,0.0
2026,POL004044,33,27,70754.17831492168,15633.821685078321,6361.035601509483,16971.644530953963,57222.7624048832,5832.557462653349,86388,1925.13,1.0,Male,Smoker,Term,2026,Direct,London,ACTIVE,,,Direct Debit,20k-40k,1,0,1,0.0
2026,POL004045,29,39,124707.68726041912,11450.312739580884,49112.92281608525,1030.6738599872306,80579.91863038675,5434.4846935407695,136158,1568.46,1.0,Female,Non-Smoker,Whole Life,2026,Direct,Midlands,ACTIVE,,,Direct Debit,20k-40k,1,0,1,1568.46
2026,POL004046,39,16,378995.24693188193,11112.753068118065,68188.28873189713,11518.480162458069,276055.9602594943,34345.270846150466,390108,9599.67,1.0,Male,Non-Smoker,Term,2026,IFA,London,ACTIVE,,,Bank Transfer,60k-100k,1,1,1,0.0
2026,POL004047,26,31,428064.1628567863,29282.83714321372,103762.93356164254,16258.525349417474,326362.7373352048,10962.803753735207,457347,8179.41,1.0,Male,Non-Smoker,Endowment,2026,IFA,Midlands,ACTIVE,,,Direct Debit,40k-60k,1,0,1,8179.41
2026,POL004049,32,15,152811.1691964827,10006.83080351731,10562.77397863502,33824.15202016885,100996.17555558134,17434.89844561479,162818,1688.46,1.0,Female,Smoker,Term,2026,Direct,North,ACTIVE,,,Bank Transfer,20k-40k,1,0,1,0.0
2026,POL004050,57,36,266379.2137136064,6799.786286393588,82926.40874858577,4823.959983814622,177481.03861757918,7947.592650020408,273179,3355.89,1.0,Male,Smoker,Term,2026,IFA,South,ACTIVE,,,Direct Debit,20k-40k,1,0,1,0.0
2026,POL004052,59,20,143851.27241526672,16335.727584733278,13865.692653225686,8264.02569810781,137940.69252769387,116.58912097263965,160187,2589.68,1.0,Female,Smoker,Term,2026,IFA,Midlands,ACTIVE,,,Direct Debit,40k-60k,1,1,1,0.0
2026,POL004053,43,31,749958.0725295665,194203.92747043353,381761.72893092147,137038.57473426696,406167.7311538763,19193.96518093522,944162,27002.76,1.0,Male,Non-Smoker,Endowment,2026,Direct,Midlands,ACTIVE,,,Direct Debit,60k-100k,1,0,1,27002.76
2026,POL004054,65,12,61936.319019556555,5408.680980443445,20359.175517165393,7619.512628534155,27898.90815891236,11467.403695388093,67345,1581.49,1.0,Male,Non-Smoker,Whole Life,2026,IFA,Midlands,ACTIVE,,,Direct Debit,<20k,1,0,1,1581.49
2026,POL004055,49,20,314337.9778998408,26685.0221001592,51486.37767797447,12735.964708646636,255590.55727498684,21210.100338392047,341023,10038.68,1.0,Female,Smoker,Endowment,2026,Direct,Midlands,ACTIVE,,,Direct Debit,40k-60k,1,0,1,10038.68
2026,POL004056,64,36,138211.94062285748,20899.05937714252,52174.89109961753,1420.9458377088201,91906.80731535438,13608.355747319278,159111,3211.36,1.0,Male,Non-Smoker,Whole Life,2026,IFA,Scotland,ACTIVE,,,Bank Transfer,40k-60k,1,0,1,3211.36
2026,POL004057,52,37,243535.511879967,23506.488120033,73157.78453993132,11705.063661604443,175547.1646690529,6631.987129411311,267042,6234.01,1.0,Female,Non-Smoker,Whole Life,2026,IFA,Wales,ACTIVE,,,Direct Debit,20k-40k,1,0,1,6234.01
2026,POL004059,64,35,160555.5463300153,7505.4536699847085,23697.34021284116,15295.049785068877,113856.41929841606,15212.1907036739,168061,3178.53,1.0,Female,Non-Smoker,Term,2026,IFA,South,ACTIVE,,,Direct Debit,20k-40k,1,0,1,0.0
2026,POL004060,28,36,69189.95722747073,9622.042772529268,15250.982246986265,5428.884538383395,57638.23038314121,493.90283148913295,78812,2214.69,1.0,Female,Non-Smoker,Term,2026,Aggregator,Scotland,ACTIVE,,,Bank Transfer,20k-40k,1,1,1,0.0
2026,POL004062,36,28,145792.95416124692,50483.04583875308,19689.457260687876,28462.963280985663,120181.83068889967,27941.748769426806,196276,2999.25,1.0,Male,Non-Smoker,Whole Life,2026,IFA,South,ACTIVE,,,Direct Debit,20k-40k,1,0,1,2999.25
2026,POL004063,40,39,83930.81732276245,8722.18267723755,9899.5990155317,4669.943354700664,68709.12250236144,9374.3351274062,92653,1255.55,1.0,Male,Non-Smoker,Term,2026,Aggregator,North,ACTIVE,,,Direct Debit,20k-40k,1,0,1,0.0
2026,POL004064,65,25,124893.79621943433,18883.203780565673,30943.733511296407,9910.940470420262,77889.9399727015,25032.386045581836,143777,3748.21,1.0,Male,Non-Smoker,Whole Life,2026,Aggregator,North,ACTIVE,,,Direct Debit,<20k,1,0,1,3748.21
2026,POL004065,60,23,289067.93784155586,4760.06215844414,47156.99732430972,48970.3982604895,195775.4956864877,1925.108728713065,293828,6003.37,1.0,Male,Non-Smoker,Term,2026,IFA,Midlands,ACTIVE,,,Direct Debit,20k-40k,1,0,1,0.0
2026,POL004066,27,35,77485.56626448591,6046.433735514089,10434.21040270205,588.4596072567458,67065.58349650746,5443.746493533734,83532,1375.85,1.0,Female,Non-Smoker,Whole Life,2026,Direct,Wales,ACTIVE,,,Direct Debit,<20k,1,0,1,1375.85
2026,POL004067,30,15,206073.4524976007,7499.547502399306,20398.990836753015,32147.615215705682,133047.7320457967,27978.661901744606,213573,2470.37,1.0,Male,Non-Smoker,Endowment,2026,Aggregator,South,ACTIVE,,,Bank Transfer,20k-40k,1,0,1,2470.37
2026,POL004068,27,10,146150.41620519196,37742.583794808044,56620.78049436906,20194.319797676828,94397.77567352455,12680.124034429566,183893,5025.45,1.0,Male,Non-Smoker,Term,2026,Direct,Wales,ACTIVE,,,Bank Transfer,40k-60k,1,0,1,0.0
2026,POL004069,43,12,189437.870282195,29250.129717804986,31394.117349637,281.64783017391073,180032.5147206359,6979.720099553204,218688,5424.33,1.0,Male,Non-Smoker,Term,2026,Aggregator,London,ACTIVE,,,Direct Debit,40k-60k,1,1,1,0.0
2026,POL004071,51,21,154100.4446924009,20814.555307599105,40212.65137666234,3768.0313208832426,93366.42137256636,37567.895929888065,174915,4460.99,1.0,Female,Smoker,Term,2026,Direct,Midlands,ACTIVE,,,Credit Card,40k-60k,1,0,1,0.0
2026,POL004072,36,37,75226.67645422315,6760.323545776846,15488.185670581204,5369.692221448614,43841.535092276055,17287.587015694124,81987,2097.19,1.0,Male,Non-Smoker,Whole Life,2026,IFA,Midlands,ACTIVE,,,Direct Debit,20k-40k,1,0,1,2097.19
2026,POL004073,35,31,201216.74787340462,10090.252126595384,31040.577240202678,44111.95165964078,60395.37501962298,75759.09608053356,211307,4298.48,1.0,Female,Non-Smoker,Endowment,2026,IFA,Wales,ACTIVE,,,Direct Debit,40k-60k,1,0,1,4298.48
2026,POL004074,28,20,488849.9407241673,134863.05927583273,151857.8964145246,82735.9912277096,332699.1496898158,56419.96266794996,623713,16991.27,1.0,Female,Non-Smoker,Endowment,2026,IFA,Midlands,ACTIVE,,,Direct Debit,60k-100k,1,0,1,16991.27
2026,POL004075,42,29,31894.873464762302,2206.1265352376977,8111.718015548582,2649.535782416772,17530.21470797033,5809.531494064311,34101,843.13,1.0,Male,Non-Smoker,Endowment,2026,Direct,Scotland,ACTIVE,,,Direct Debit,<20k,1,0,1,843.13
2026,POL004078,37,27,333849.1506365391,53432.849363460904,88814.73419138463,12792.05883551276,182577.5047678267,103097.70220527588,387282,5779.51,1.0,Male,Non-Smoker,Term,2026,Aggregator,Scotland,ACTIVE,,,Direct Debit,40k-60k,1,0,1,0.0
2026,POL004079,63,17,309201.70722361596,6207.292776384042,58366.691564593224,2680.1509437193336,246249.0392826743,8113.118209013133,315409,8452.88,1.0,Male,Non-Smoker,Term,2026,IFA,South,ACTIVE,,,Direct Debit,60k-100k,1,0,1,0.0
2026,POL004080,27,30,29117.90328237446,6055.09671762554,12409.431300809278,6994.85023631961,12437.171224264846,3331.5472386062647,35173,513.94,1.0,Female,Smoker,Endowment,2026,Direct,London,ACTIVE,,,Direct Debit,<20k,1,0,1,513.94
2026,POL004081,62,20,93086.13018190386,15749.869818096136,15810.016311995392,1385.7668998382444,84411.54022814604,7228.676560020322,108836,2276.86,1.0,Male,Non-Smoker,Term,2026,IFA,Midlands,ACTIVE,,,Credit Card,20k-40k,1,0,1,0.0
2026,POL004082,29,24,181131.8477300763,10658.15226992371,32460.476010494243,34248.88327528523,107726.46603184658,17354.174682373938,191790,2845.15,1.0,Male,Non-Smoker,Whole Life,2026,IFA,London,ACTIVE,,,Direct Debit,20k-40k,1,1,1,2845.15
2026,POL004083,39,35,54690.29947100112,6682.700528998881,26313.193913738116,5389.079786316736,29160.89336116714,509.83293877801407,61373,1433.85,1.0,Male,Non-Smoker,Term,2026,Direct,Wales,ACTIVE,,,Bank Transfer,<20k,1,1,1,0.0
2026,POL004084,36,26,355896.59749941813,19733.40250058187,54740.130092453524,10695.827953706332,296430.51899889595,13763.52295494423,375630,4985.04,1.0,Male,Non-Smoker,Endowment,2026,IFA,North,ACTIVE,,,Direct Debit,40k-60k,1,0,1,4985.04
2026,POL004085,58,37,349342.17430792336,24876.825692076643,39713.41738690256,5489.969436415195,285964.5103403369,43051.10283634538,374219,6638.45,1.0,Female,Non-Smoker,Term,2026,IFA,London,ACTIVE,,,Bank Transfer,40k-60k,1,0,1,0.0
2026,POL004086,66,31,759699.0438551793,78133.95614482067,58799.71134288401,103408.73894861148,645192.6382267706,30431.9114817339,837833,12272.51,1.0,Male,Smoker,Term,2026,Direct,Wales,ACTIVE,,,Direct Debit,60k-100k,1,0,1,0.0
2026,POL004087,55,37,135294.04893817764,11595.951061822358,38643.331292513525,17775.7368661453,86082.04889517675,4388.88294616442,146890,4330.46,1.0,Female,Non-Smoker,Term,2026,IFA,Scotland,ACTIVE,,,Direct Debit,<20k,1,0,1,0.0
2026,POL004088,58,11,127972.11893083455,4097.881069165451,32976.84703693683,3702.119710921903,90820.51964284292,4570.513609298345,132070,1731.87,1.0,Male,Non-Smoker,Endowment,2026,Aggregator,North,ACTIVE,,,Direct Debit,20k-40k,1,0,1,1731.87
2026,POL004089,47,31,896449.1738314403,35764.826168559724,184693.9853726417,10920.628134812208,686914.3047648234,49685.08172772266,932214,19264.33,1.0,Female,Non-Smoker,Endowment,2026,IFA,Wales,ACTIVE,,,Direct Debit,60k-100k,1,0,1,19264.33
2026,POL004090,48,20,130822.34507154128,8285.654928458724,16142.400689957372,37974.52106125868,81081.66238535783,3909.415863426111,139108,3264.19,1.0,Female,Non-Smoker,Whole Life,2026,IFA,South,ACTIVE,,,Credit Card,<20k,1,0,1,3264.19
2026,POL004091,27,35,2010544.2676087108,106508.7323912892,464680.1429120585,258589.50626348762,1089780.1981848283,304003.1526396256,2117053,59907.47,1.0,Female,Non-Smoker,Whole Life,2026,IFA,Scotland,ACTIVE,,,Direct Debit,100k+,1,0,1,59907.47
2026,POL004092,25,19,86431.88001742496,21657.119982575037,17042.97685600923,3952.80548805737,83588.7235166672,3504.494139266186,108089,1201.13,1.0,Female,Non-Smoker,Term,2026,IFA,North,ACTIVE,,,Direct Debit,<20k,1,0,1,0.0
2026,POL004093,36,24,2307626.426624735,387957.5733752651,478579.2409382978,35051.82114602347,1920948.2572341894,261004.68068148918,2695584,45522.6,1.0,Male,Smoker,Whole Life,2026,IFA,Scotland,ACTIVE,,,Direct Debit,100k+,1,0,1,45522.6
2026,POL004094,22,22,151778.36499382256,6159.635006177443,31511.208440088736,50420.317003633216,48437.31769386683,27569.15686241121,157938,3869.02,1.0,Male,Non-Smoker,Term,2026,IFA,South,ACTIVE,,,Direct Debit,20k-40k,1,0,1,0.0
2026,POL004095,29,17,148420.0484914169,8800.951508583094,63347.61231389508,9970.81180957948,72971.0614881566,10931.514388368843,157221,2104.05,1.0,Male,Smoker,Endowment,2026,IFA,Scotland,ACTIVE,,,Direct Debit,20k-40k,1,0,1,2104.05
2026,POL004096,26,24,176838.13240893066,18874.867591069342,18614.390887463687,10557.259179931543,166145.92685203804,395.42308056671754,195713,4056.84,1.0,Male,Non-Smoker,Term,2026,Aggregator,Wales,ACTIVE,,,Direct Debit,40k-60k,1,0,1,0.0
2026,POL004097,26,17,147629.81056956053,14833.189430439466,4536.524292782804,1235.0694607643914,139532.9508980634,17158.455348389427,162463,4105.15,1.0,Male,Non-Smoker,Term,2026,Direct,South,ACTIVE,,,Bank Transfer,20k-40k,1,0,1,0.0
2026,POL004098,65,29,155490.28279868152,11316.717201318475,66068.34344696626,18398.921194780916,65810.74192410243,16528.993434150398,166807,2009.31,1.0,Female,Smoker,Whole Life,2026,IFA,Wales,ACTIVE,,,Direct Debit,40k-60k,1,0,1,2009.31
2026,POL004099,66,23,325886.4472207951,23227.55277920491,89344.03173766244,20788.269138319265,180922.53255695244,58059.16656706584,349114,9995.17,1.0,Male,Smoker,Whole Life,2026,Direct,London,ACTIVE,,,Direct Debit,40k-60k,1,0,1,9995.17
2026,POL004101,21,13,1487766.6256055343,268499.3743944657,363615.7289503483,26242.79617356476,1198836.1005000612,167571.37437602575,1756266,31595.63,1.0,Male,Non-Smoker,Whole Life,2026,IFA,South,ACTIVE,,,Direct Debit,100k+,1,0,1,31595.63
2026,POL004102,22,21,230561.6241056045,2037.375894395489,22003.931444758306,30286.23031878821,146098.91620346563,34209.922032987844,232599,4308.76,1.0,Male,Smoker,Term,2026,Direct,Scotland,ACTIVE,,,Bank Transfer,40k-60k,1,0,1,0.0
2026,POL004104,27,37,325165.04287359136,2907.9571264086408,42706.76223305106,86274.49079978262,176690.1633387036,22401.583628462715,328073,7768.38,1.0,Female,Non-Smoker,Term,2026,IFA,London,ACTIVE,,,Direct Debit,40k-60k,1,0,1,0.0
2026,POL004105,21,31,416382.84875145496,32389.151248545037,109086.21874265221,32506.82190102663,294360.89963424584,12818.059722075297,448772,8669.96,1.0,Male,Non-Smoker,Term,2026,IFA,Wales,ACTIVE,,,Credit Card,40k-60k,1,0,1,0.0
2026,POL004106,28,32,94440.96255019278,19435.03744980722,9263.239115703376,23628.353552411987,77429.57908982545,3554.828242059186,113876,3209.46,1.0,Male,Non-Smoker,Term,2026,Direct,South,ACTIVE,,,Direct Debit,20k-40k,1,0,1,0.0
2026,POL004107,49,21,72112.79207932073,6836.20792067927,18633.164240545364,4273.004670235821,49936.435816822006,6106.3952723968105,78949,1142.52,1.0,Female,Smoker,Term,2026,IFA,London,ACTIVE,,,Bank Transfer,20k-40k,1,0,1,0.0
2026,POL004108,48,39,80498.0511539709,12279.948846029103,1092.7799552860686,2616.532149187007,85071.2202965476,3997.4675989793177,92778,1718.45,1.0,Female,Non-Smoker,Term,2026,Direct,Scotland,ACTIVE,,,Direct Debit,<20k,1,0,1,0.0
2026,POL004109,57,24,421711.84256533964,17924.15743466036,69503.6851036592,51933.437267889014,303646.038170918,14552.839457533788,439636,13214.0,1.0,Male,Non-Smoker,Term,2026,IFA,North,ACTIVE,,,Direct Debit,60k-100k,1,0,1,0.0
2026,POL004110,60,22,404025.0034398558,30298.99656014418,133167.61811017944,20201.663407398428,269717.0099328294,11237.708549592702,434324,5512.56,1.0,Female,Non-Smoker,Endowment,2026,Direct,Midlands,ACTIVE,,,Direct Debit,60k-100k,1,0,1,5512.56
2026,POL004111,55,38,257298.1959077546,19516.80409224541,29523.100450016824,75261.59883612563,158813.81367637715,13216.487037480401,276815,4209.97,1.0,Male,Non-Smoker,Whole Life,2026,IFA,North,ACTIVE,,,Direct Debit,20k-40k,1,0,1,4209.97
2026,POL004112,53,32,486796.39248667035,26783.607513329654,18807.72799038929,19804.901410617553,358740.92708487215,116226.443514121,513580,15829.92,1.0,Male,Non-Smoker,Whole Life,2026,IFA,Scotland,ACTIVE,,,Credit Card,60k-100k,1,0,1,15829.92
2026,POL004114,39,16,2326271.8180838944,55739.18191610556,125663.39870623189,153843.13445576574,2008438.2592219028,94066.20761609985,2382011,69829.2,1.0,Female,Non-Smoker,Term,2026,IFA,Wales,ACTIVE,,,Credit Card,100k+,1,0,1,0.0
2026,POL004115,64,14,369627.4822925494,81902.5177074506,48660.30514370883,47233.487671646944,260572.17057574066,95064.03660890358,451530,10810.6,1.0,Female,Non-Smoker,Term,2026,Aggregator,Scotland,ACTIVE,,,Direct Debit,60k-100k,1,0,1,0.0
2026,POL004116,44,34,89501.32713577666,8613.672864223336,12826.64209613671,1831.9532404887818,43099.493156636934,40356.91150673757,98115,1957.63,1.0,Male,Non-Smoker,Term,2026,IFA,London,ACTIVE,,,Direct Debit,20k-40k,1,0,1,0.0
2026,POL004117,54,18,286449.83656798897,52038.16343201103,29305.6399280754,1092.936376170725,278607.51532463246,29481.90837112139,338488,3968.58,1.0,Male,Non-Smoker,Term,2026,IFA,Scotland,ACTIVE,,,Direct Debit,40k-60k,1,0,1,0.0
2026,POL004118,23,34,64284.56129155301,12192.438708446993,6342.21623319186,13179.188768645015,47747.28210890717,9208.312889255947,76477,2189.19,1.0,Female,Non-Smoker,Term,2026,Direct,Scotland,ACTIVE,,,Direct Debit,<20k,1,0,1,0.0
2026,POL004119,44,22,232721.9454040646,14798.054595935391,65889.56180785547,4185.935690167604,168224.20384893075,9220.298653046193,247520,2969.69,1.0,Male,Smoker,Endowment,2026,IFA,London,ACTIVE,,,Direct Debit,20k-40k,1,0,1,2969.69
